danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,track_id,track_name,track_artists_id,track_artists_name,track_artists_followers,track_artists_popularity,release_date,release_date_precision,popularity,generated_timestamp
0.926,0.46,1,-8.295,1,0.108,0.136,0.0,0.0741,0.168,101.948,164023,4,1xKUgUo1lzA5kkviYjBro6,Dirt & Done,277jOUSGN5AKoZoDxvfmUP,Young Star 6ixx,14925,27,2020-11-16,day,15,2023-12-19
0.81,0.72,0,-6.284,1,0.25,0.715,0.0,0.112,0.813,103.735,151731,4,4xluUIyHNivA20D2uEwi2K,Fireworks,4dJjk5u4PWhMy2b4xS8J78,Sagiker,2,0,2021-02-19,day,0,2023-12-19
0.658,0.558,5,-11.926,0,0.37,0.715,0.0,0.0673,0.546,106.783,135288,4,1VWiMdbSr4pW94Zu9eLjPc,King,7f7sbIc0DpHIv84c7MG098,Toppy Boss,3095,10,2021-04-12,day,14,2023-12-19
0.939,0.689,4,-6.371,0,0.128,0.139,0.0,0.0698,0.941,102.035,148235,4,46KKuWDNIi5scqTYwRewKs,Warn Dem,4dJjk5u4PWhMy2b4xS8J78,Sagiker,2,0,2020-10-21,day,0,2023-12-19
0.884,0.629,2,-6.4,1,0.09,0.148,0.0,0.296,0.255,100.085,210071,4,65Xb8R0tx7grocM8mOcNuc,Start It,7JtGVC055Bxx7Kpxqb7Kgg,Markie Lambkin,5,0,2021-02-08,day,0,2023-12-19
0.673,0.61,8,-6.875,1,0.363,0.692,0.0,0.119,0.641,126.272,186667,5,1rC6poCsFV6ytj1nRqIyS6,Good Brain,7IbkKTNpBj7MORRdt3oge3,Zerimar,29786,33,2021-04-18,day,21,2023-12-19
0.873,0.607,4,-3.971,0,0.0484,0.682,0.0,0.0835,0.294,102.039,155985,4,40W4CAtthdEqRjvw33htWv,Must Make It,40hfAj6oxHglI5VyqaLZ6C,M Vik,86,1,2021-04-17,day,0,2023-12-19
0.652,0.888,7,-4.036,1,0.426,0.133,0.0,0.0608,0.704,122.586,167941,5,5zE1u3guE3OEHBMYhrWBqI,Evil,"5fw8ZIicZdRlUXS2LFhzze,6HWh3ClHMEe2ygpdzupyKM","Young Sosa,Jojo Dan","66,10","0,0",2020-06-19,day,3,2023-12-19
0.753,0.582,4,-6.336,0,0.301,0.163,0.0,0.126,0.552,99.746,129646,4,2FPU61ysszCq1pg5w2Moeb,Tek Dem Soul,5fw8ZIicZdRlUXS2LFhzze,Young Sosa,66,0,2020-06-19,day,2,2023-12-19
0.656,0.571,5,-7.168,0,0.295,0.266,0.0,0.305,0.23,196.026,220473,4,7IvtBBUVcHrDB9h8ezuD6Z,YHWH,45NxtETWPvuCA56m3uItKW,Shorto,28,0,2021-04-16,day,0,2023-12-19
0.821,0.53,7,-6.614,1,0.393,0.219,0.0,0.077,0.484,102.136,160026,4,101Q3GpFxHQbl9XVGeGqTO,Rifle Hill,6kOU1DMAK6CyiikQJ0tF40,Chappa Vybz,4,0,2021-01-11,day,0,2023-12-19
0.784,0.812,1,-3.927,1,0.0997,0.462,2.72e-05,0.0895,0.803,106.955,163814,4,5rq0YlMnmRHd3UHMyskdCx,Bag Ah Money,61qFMjCwvz1F1uFijD52g6,One 6,15,0,2021-04-23,day,0,2023-12-19
0.48,0.537,1,-6.714,0,0.151,0.807,0.0,0.255,0.552,63.751,146400,5,4KLWNqJFBGKhLN4XRgt0Pq,Young Star Six (Who Boost Dem),5y95WRDteZL4a18L7xPqaG,Yung Prodigies Riddim,82,0,2020-12-17,day,0,2023-12-19
0.569,0.534,1,-6.845,0,0.0985,0.562,0.0,0.254,0.526,96.161,148800,4,7GFAz8LVCVPchfcaR6qBJF,(Vice Versa) Reprisal,5y95WRDteZL4a18L7xPqaG,Yung Prodigies Riddim,82,0,2020-12-17,day,0,2023-12-19
0.608,0.582,8,-7.681,0,0.0386,0.652,0.0,0.214,0.624,99.655,146400,4,6iG4fFCATHYGnP06t8trfB,BIL (TranquilBoss),5y95WRDteZL4a18L7xPqaG,Yung Prodigies Riddim,82,0,2020-12-17,day,0,2023-12-19
0.858,0.546,8,-6.499,0,0.0603,0.557,0.0,0.231,0.656,100.044,146416,4,4zJQNvjvB5a4ProkpqAq7L,(Sagiker) Eye Red,5y95WRDteZL4a18L7xPqaG,Yung Prodigies Riddim,82,0,2020-12-17,day,0,2023-12-19
0.669,0.561,4,-6.041,1,0.043,0.507,0.0,0.246,0.496,41.309,146400,3,7bmKukjChGuGnHQ21jkq0J,Heart Of Iron (Jza King),5y95WRDteZL4a18L7xPqaG,Yung Prodigies Riddim,82,0,2020-12-17,day,0,2023-12-19
0.807,0.638,11,-6.118,1,0.0511,0.618,0.0,0.24,0.679,99.988,147017,4,6BWTB0BdGbhvGUjGPCeErL,(Heze) BadBro,5y95WRDteZL4a18L7xPqaG,Yung Prodigies Riddim,82,0,2020-12-17,day,1,2023-12-19
0.942,0.551,1,-4.209,1,0.0783,0.138,0.00025,0.121,0.461,110.008,144065,4,4233vYlkTDmyzrU7ocW3gX,Whine Pon Top,"3JpsXHhzfe6mmRR3j47XWn,2TCGHQ4kwHVAsuM8EkLWkJ","Vanni,Chezzy","396,33","8,8",2020-10-09,day,27,2023-12-19
0.779,0.835,4,-0.62,0,0.259,0.843,0.0,0.0814,0.649,94.009,194043,4,1mRWw3m8rqsUUYX5vYxyVk,To My Thugz,3k6xjBNj60uTsHXGoCQjhk,Tech Sounds,361,0,2019-12-27,day,5,2023-12-19
0.716,0.468,11,-9.193,0,0.527,0.556,0.0,0.083,0.749,120.04,150021,4,6N2o4ssmYemkOHhvEytwn0,Bread,0JSBUUBuT8pbdbw1UZggSY,Tefflon,18911,28,2021-05-07,day,0,2023-12-19
0.6,0.457,6,-9.516,0,0.452,0.753,6.42e-05,0.0692,0.622,150.543,150047,5,0pXIoGIUc6857AVd7QQ8jf,No Fear,5yFDw11XsFbYndz6zvFTgQ,Jah B,2,0,2021-05-07,day,0,2023-12-19
0.642,0.466,6,-8.453,0,0.435,0.647,0.0,0.0933,0.787,159.818,150021,5,3aOeieinE4AysxuizV7Gfd,Squeeze,0otV87HgAtj9q7CbzAQ2Ft,Keltec,135,0,2021-05-07,day,0,2023-12-19
0.961,0.533,6,-9.326,0,0.332,0.51,0.0,0.0777,0.746,119.961,150021,4,4Qk7aT5SFrMGmYIyoh6Thq,Cyah Cramp,28aeXnDdKLtyUB2rrzZBei,Kj Productions,166,1,2021-05-07,day,0,2023-12-19
0.798,0.645,7,-8.982,1,0.169,0.616,0.0,0.149,0.542,114.989,237158,4,1bgqoAtjKS3jguIAmdztId,Mini 4,6Iym59CxrdzsxIn9LPFR9n,Gskell,4607,9,2021-05-07,day,1,2023-12-19
0.641,0.73,0,-3.823,1,0.323,0.0581,0.0,0.0725,0.498,92.27,139200,4,5LonRf9NdIUmq9PWVtAb1f,Hungry Fi Kill,6CxUKwVnCBKKP60XMvnMOL,Jahllano,19787,24,2021-05-07,day,21,2023-12-19
0.611,0.664,1,-6.585,1,0.107,0.283,3.33e-05,0.124,0.337,193.713,210338,4,6Kd5FduGYjp3nNYBm6Hmov,Good AfterAll,"7gPEv7OUsJZnu7yhXvXOCl,53e6DYW0Ndry9rbINgVpdZ,24r0hQtbDP3Y4PhK63EUOP","Asim,M4,Mickey Dan","382,211,7","0,13,0",2021-04-28,day,0,2023-12-19
0.686,0.817,6,-7.023,1,0.481,0.0755,0.0,0.52,0.831,79.475,176203,4,19AWkdwExHMZnMwvmoWV65,No More Parties - Remix,7zow5Va8ESrfnxvUF62HRH,Icee Dan,7933,21,2021-04-26,day,1,2023-12-19
0.618,0.75,0,-5.593,0,0.434,0.303,0.0,0.149,0.363,64.253,204042,3,3DxzZSHvwsofQWluKLkXeJ,Long Time,5yFDw11XsFbYndz6zvFTgQ,Jah B,2,0,2021-03-18,day,0,2023-12-19
0.657,0.528,4,-11.549,0,0.452,0.484,0.0,0.0942,0.195,67.29,168751,5,0gXUTpqR1rls2iVOlHzy7K,Calling,5yFDw11XsFbYndz6zvFTgQ,Jah B,2,0,2021-03-18,day,0,2023-12-19
0.66,0.663,5,-6.784,1,0.388,0.72,0.0,0.0933,0.519,104.863,182857,4,4lToFIgoSMzxIb8JIRDLpt,Kill Him And Done,5yFDw11XsFbYndz6zvFTgQ,Jah B,2,0,2021-03-18,day,0,2023-12-19
0.829,0.673,9,-6.408,0,0.138,0.533,0.0,0.0794,0.384,102.921,170156,4,3j0sqwFexADh8HWsC5PVPB,Uncrowned King,4K9NxJKUPoCBeSyLh21RiQ,Rebel 6ixx,565,0,2019-01-01,day,0,2023-12-19
0.85,0.816,1,-7.113,1,0.205,0.168,0.0,0.219,0.611,109.031,161520,4,4fheDxcEa8HAcznWWouBJA,Evil Mind,6WtD7YmHZue7RHGscX0X01,DarkoMusiq,19,0,2021-02-08,day,0,2023-12-19
0.885,0.468,4,-11.068,0,0.605,0.448,0.0,0.0852,0.51,119.974,224026,4,2fJiuGsFZVCZUTvD04eS9L,Ketch Kixx,"0otV87HgAtj9q7CbzAQ2Ft,0yoNQbSHVp6Mk0wUqmNLfm","Keltec,Tre' Maddawg","135,1","0,0",2020-05-14,day,0,2023-12-19
0.932,0.473,0,-5.772,0,0.236,0.428,1.17e-05,0.135,0.668,100.004,204069,4,3tSkDUIN4R5Xld6eDWlBtF,Headshot,"2cVi0QLfryqOOJOynha5ki,7cbKZp4c7ofc7XarfXoREm","Young Prime,Spitta","188,18154","2,22",2020-03-28,day,1,2023-12-19
0.887,0.755,9,-4.074,0,0.296,0.254,0.0,0.0839,0.579,100.098,206481,4,4zdHy9ZlRP0aQw3xUxnVbZ,Talk Tuff,2cVi0QLfryqOOJOynha5ki,Young Prime,188,2,2020-09-11,day,0,2023-12-19
0.518,0.718,3,-4.517,0,0.461,0.311,0.0,0.112,0.387,66.668,180000,3,3gZweaPlZbIwvgBDPxQB6i,Mask Up,2cVi0QLfryqOOJOynha5ki,Young Prime,188,2,2020-04-23,day,0,2023-12-19
0.867,0.462,8,-4.245,0,0.209,0.524,8.29e-05,0.321,0.724,99.975,127500,4,4pvSaQa7rCMqyIqhrcJ5Yq,Cartoon Criminal,3QGMOS3ORskjO28pQ9Pldc,Bankz,13,0,2019-08-22,day,1,2023-12-19
0.87,0.567,2,-7.775,1,0.159,0.238,0.0,0.31,0.609,110.023,123455,4,2NNXWIBzjR8Dlj5NX1gSgx,Torture Dem,3QGMOS3ORskjO28pQ9Pldc,Bankz,13,0,2019-09-06,day,0,2023-12-19
0.733,0.529,0,-8.215,0,0.0943,0.388,0.000208,0.119,0.472,100.0,230400,4,26fp1kTh7UR37RKTAW0wZW,Jovi Ton | Tell You Bout Jesus,3BXTAqDidYV4IJ0RvyJWAf,Shaka Pro,74,0,2021-01-07,day,0,2023-12-19
0.777,0.663,4,-9.291,1,0.0562,0.479,5.99e-05,0.192,0.691,98.033,205714,4,0WwCdZdiCkDxuScjlow85b,Jovi Ton (Sunshine and Rain),3BXTAqDidYV4IJ0RvyJWAf,Shaka Pro,74,0,2021-03-23,day,2,2023-12-19
0.63,0.822,1,-7.25,1,0.158,0.159,0.000759,0.132,0.269,200.004,208800,4,37sMvgLfaKUrbYaDvOE9nD,Joviton | Street Life | Harmony Riddim,3BXTAqDidYV4IJ0RvyJWAf,Shaka Pro,74,0,2021-03-30,day,0,2023-12-19
0.68,0.44,4,-9.972,0,0.62,0.32,2.1e-06,0.147,0.366,73.74,223592,5,0VWuneSyn4xCfrjnGfo0gM,From Dem Diss,6J5jQOy2P8rlz8j9nl22Qv,Corie Dan,8,0,2021-04-02,day,0,2023-12-19
0.675,0.543,6,-6.832,0,0.335,0.585,0.00164,0.121,0.543,128.102,143357,5,5wbVhnG06iBvgVx2QbmaAp,Bounce Pon Top,1twsAxinjl0ith5MTAl1cl,Tyo,10,0,2022-01-30,day,0,2023-12-19
0.628,0.729,8,-0.027,0,0.213,0.447,3.15e-05,0.112,0.522,92.834,209032,4,3joxiNBe1RlaNYbp9oNDEX,Stay Real,6CxUKwVnCBKKP60XMvnMOL,Jahllano,19787,24,2020-05-03,day,5,2023-12-19
0.837,0.663,1,-4.166,1,0.0907,0.119,0.0,0.445,0.323,105.954,167547,4,6pxxKq7AplwiKrQIB1i1Aq,Covid Squad,"61qFMjCwvz1F1uFijD52g6,0tluFVpifIuT5slS3M1yTi","One 6,Simha","15,509330","0,43",2021-05-10,day,1,2023-12-19
0.86,0.673,5,-4.283,0,0.112,0.467,0.0,0.151,0.382,105.058,201195,4,0NDOfH2q4K1NZhwhiDNSfx,Nobody,"2JC7YH9Umra4Zc8mseZsRD,277jOUSGN5AKoZoDxvfmUP,7tnzhcb2y0dtPFIFVTp0A4","Going Global Records,Young Star 6ixx,Tafari","8531,14925,25770","35,27,22",2021-05-13,day,24,2023-12-19
0.651,0.666,5,-5.034,0,0.328,0.187,0.0,0.16,0.423,101.498,188473,4,37SWj6TWLKAxUNyLiTfu6N,Kalonji (Life We Choose),2JC7YH9Umra4Zc8mseZsRD,Going Global Records,8531,35,2021-05-13,day,18,2023-12-19
0.953,0.617,5,-4.331,0,0.0659,0.371,2.88e-05,0.113,0.395,110.009,166034,4,7vj0JMmTNXMcHYZLcl16XW,Toppy Boss (Boomland),2JC7YH9Umra4Zc8mseZsRD,Going Global Records,8531,35,2021-05-13,day,23,2023-12-19
0.735,0.694,2,-6.422,0,0.161,0.535,0.0,0.0776,0.82,107.025,153130,4,5S110kfOdgpwvgWUeixvE5,Wacko Dan (Easy),2JC7YH9Umra4Zc8mseZsRD,Going Global Records,8531,35,2021-05-13,day,18,2023-12-19
0.809,0.589,2,-5.97,0,0.111,0.571,0.0,0.0661,0.653,106.896,152555,4,2sJrRd3TkDccoAv2iVH40V,Young Star 6ixx (People Dead),2JC7YH9Umra4Zc8mseZsRD,Going Global Records,8531,35,2021-05-13,day,15,2023-12-19
0.661,0.592,8,-3.318,0,0.154,0.619,0.0,0.119,0.742,100.745,127478,4,6EjcNyCCJVPmkE0DQfIpEF,BI6,"6fanvfSBKMMExePwhUq8Mi,2Ana0KNn0YKzlkgYIztJay","K Lion,Rebel Sixx","39431,30","29,17",2019-09-20,day,38,2023-12-19
0.536,0.564,0,-9.55,0,0.157,0.257,4.62e-06,0.106,0.336,197.929,210939,4,6mOjta0DbksIaHsV97Vddd,Jovi Ton x Jaron | Switch It Up,3BXTAqDidYV4IJ0RvyJWAf,Shaka Pro,74,0,2021-05-14,day,4,2023-12-19
0.943,0.857,1,-4.391,1,0.137,0.283,0.000248,0.0617,0.65,117.929,173767,4,6HxD3GDCypTTj9XOy5w8jL,Boom Again,0zNEMNrPc9yM3zQzDkfQY2,Tech Sounds,1820,16,2021-05-13,day,14,2023-12-19
0.806,0.704,10,-5.277,0,0.0493,0.184,0.0,0.163,0.487,99.975,144000,4,5VR8DqqV5LigJoVMofawWS,Fully Evil,0WhrKY560yMc8mma8YXNKp,Faces,44,0,2020-07-19,day,0,2023-12-19
0.875,0.483,7,-8.259,1,0.246,0.375,0.0,0.0974,0.709,107.033,197383,4,4JzSB8sQdoX24TuXdyqq19,Better Man,0WhrKY560yMc8mma8YXNKp,Faces,44,0,2020-06-20,day,0,2023-12-19
0.551,0.546,7,-10.124,1,0.435,0.522,0.0,0.0942,0.212,201.871,168751,4,6VUttLwgmQEdHtlu2cVWDt,Make D Thing Better,0WhrKY560yMc8mma8YXNKp,Faces,44,0,2020-07-12,day,0,2023-12-19
0.645,0.787,11,-2.818,0,0.448,0.51,0.0,0.14,0.524,102.442,146400,4,01dU1K5Fs09B7z4PDKWFeV,Remedy,559YLWpCvVYo3qCEhMJ3pq,Lawless,6054,13,2021-03-26,day,0,2023-12-19
0.509,0.712,7,-3.262,0,0.428,0.197,0.0,0.256,0.357,63.767,209659,5,44CqBwnCWGi0nQJp4Rf5hY,Jahllano (Expensive Lifestyle),2taZulmUbsXlErp6i54qbP,Digital1,64,4,2021-02-26,day,5,2023-12-19
0.851,0.505,5,-10.763,0,0.408,0.463,0.0,0.11,0.7,96.03,182491,4,1LQI33KH8ipi48WGYH7mMy,Full Ah Mouth,"0RyIm05wJ3OkfUC9w84mly,2C3fBJF72ks7hF8DLoIBBq","Leo King,Buzzy","1243,22","1,0",2021-05-21,day,0,2023-12-19
0.634,0.474,6,-8.037,0,0.452,0.551,0.0,0.071,0.709,79.777,150000,5,78O60A6bk1rpt2Oc3KmBvg,Serial Killa,6WtD7YmHZue7RHGscX0X01,DarkoMusiq,19,0,2021-05-11,day,0,2023-12-19
0.769,0.793,9,-3.965,0,0.231,0.204,0.0,0.0921,0.25,99.924,228362,4,1cBmZM4xYuYt5FujjDQmaT,Knock It,"4W1YDUIlG2VramwT3zKYah,0efCvWr3pu7M0VYoKcjKLB,5DJOxyxPR3r1qaQE8mINOe,14yHr0DjYS7fS9ZAUfGVZY","Mountainside Music,BooDan,Trini Changes,5Star Smurf","811,15,2,1","3,0,0,0",2021-05-20,day,0,2023-12-19
0.672,0.688,4,-3.078,0,0.221,0.174,0.0,0.127,0.22,99.96,231079,4,7IDiX2T4UhfCCmXGG4SRh1,Tough Chat,"4W1YDUIlG2VramwT3zKYah,61lvFsoX94X8urcMmo917g","Mountainside Music,Raw Lyfe","811,0","3,0",2021-05-20,day,0,2023-12-19
0.933,0.734,5,-4.022,0,0.0694,0.387,1.08e-06,0.15,0.748,97.965,198452,4,4lM1zEv8xLOc6XWPt0I5Qn,Polymer Pree,"7dktRJgRYSf4QKN4ONb5yB,3UwGbC4Sl9MmonrpWo6grS","iTron,Boy Boy","98,28641","4,39",2021-05-21,day,0,2023-12-19
0.74,0.87,5,-3.57,0,0.127,0.284,0.0,0.0772,0.906,98.129,166583,4,3fDkmxbwO86UjJBVktz4pZ,Terrorist,"7dktRJgRYSf4QKN4ONb5yB,5gkKrHTFcl50fyKehisGlO","iTron,Skem","98,108","4,0",2021-06-02,day,0,2023-12-19
0.624,0.688,5,-4.187,0,0.156,0.517,7.69e-05,0.127,0.804,98.097,188630,4,0Q8xjM8ErnzynJsit8X32b,Sativa,"7dktRJgRYSf4QKN4ONb5yB,0VUqHwL8eRaiXcFK8avgJF,1JyyotrzYfIjDjP2OSC3Wk","iTron,Rassi,KG","98,62,489","4,0,2",2021-06-02,day,0,2023-12-19
0.902,0.668,2,-2.928,1,0.0555,0.0202,0.0,0.102,0.655,104.955,149447,4,1s0QYbvJO9vRlo4W9rhJCL,Bad Yu F%^k,"7dktRJgRYSf4QKN4ONb5yB,3UwGbC4Sl9MmonrpWo6grS","iTron,Boy Boy","98,28641","4,39",2021-05-21,day,0,2023-12-19
0.855,0.771,2,-3.984,1,0.0795,0.232,0.0,0.131,0.628,105.082,148637,4,0YZCKxhkjHUstXgy69i9lH,Solid,"7dktRJgRYSf4QKN4ONb5yB,5gkKrHTFcl50fyKehisGlO","iTron,Skem","98,108","4,0",2021-06-02,day,0,2023-12-19
0.761,0.674,1,-6.975,1,0.203,0.278,0.0,0.157,0.389,100.062,157220,4,0sMcCrVZQEb0JoSv4Svk6L,Evil,6cui6F7yKrfk5mXs8tVG2w,Sharp Man,12,0,2021-05-06,day,0,2023-12-19
0.587,0.673,1,-6.193,1,0.223,0.404,0.0,0.17,0.523,99.519,156914,4,4QX51TEsh3z3iJCxAKi3T0,Lauren Hill,"7zeUAn11CUWKEMRN701Vsv,26TOV4sfq4bfE46VZFqP5N","Magic D One Dan,Draggy9","15,0","0,0",2021-05-06,day,1,2023-12-19
0.692,0.38,5,-8.889,0,0.222,0.696,0.0,0.103,0.307,109.626,183273,4,4Ou2YRNlYDTjDqFGRHP5VN,Ready,1GxloojqHAloHcTVbFHIOn,Sharpman,2,0,2021-04-19,day,0,2023-12-19
0.605,0.705,3,-6.104,0,0.0901,0.146,0.0,0.134,0.249,193.952,216529,4,19ew9I4edzObLoqLdslHPA,Sunday Lit,"7gPEv7OUsJZnu7yhXvXOCl,5SXlv0JnAn32FcXUP7Ib2n","Asim,Klass","382,41410","0,34",2021-04-28,day,0,2023-12-19
0.606,0.336,0,-9.184,1,0.246,0.621,4.32e-05,0.107,0.209,74.391,177600,3,3Cye7X4c7rc9tY5hC4oFpU,Hear Me Out,"6hhy54ByINNSzZKbPgosRO,412qaDusLSmjeqSNjPUh8M","Jza King,Trini Baby","349,0","2,0",2021-05-22,day,1,2023-12-19
0.744,0.781,6,-7.09,0,0.232,0.556,1.23e-05,0.106,0.574,109.954,126067,4,6bhnlcHrpEEN8hP6e9CU89,BUSS HEAD,"1XK7JEkEviy2mcbi1ljpaR,5lsIJq4NcAdFNDlw9aYwWV","Zebee,KIAH","2985,37","18,1",2021-05-07,day,12,2023-12-19
0.663,0.875,4,-2.426,0,0.324,0.262,0.0,0.121,0.497,74.009,148965,4,742eb8Fp7ynbxVHmUpVYJG,Beat It,"6QJrx4J9XqIxXUBhacoJHC,559YLWpCvVYo3qCEhMJ3pq,2Jv0w50BNaGlwnXpq69HGm,3szgLNscALgBXdMNxcGxYz","Medz Boss,Lawless,Prince Swanny,Ando","33706,6054,110479,19","26,13,42,0",2020-04-21,day,2,2023-12-19
0.586,0.779,5,0.616,0,0.33,0.812,1e-05,0.131,0.754,142.509,289615,5,1dBVazHHmJV9tgsIHLqPid,No Licks,3bJ6gnTDrlHSMszDydll2L,Orlando Octave,12239,23,2020-04-15,day,2,2023-12-19
0.622,0.876,5,1.043,0,0.205,0.819,0.000336,0.0804,0.65,138.619,223846,5,3OWmfRgzw2BGft0XNhQP1X,Shady Friends,5t1isx1eZd9BxtigVkLlaR,Sadiki,1456,15,2020-04-15,day,0,2023-12-19
0.865,0.785,1,-0.081,1,0.123,0.775,4.92e-05,0.102,0.536,104.109,159231,4,0GRKlyapt2AYF3dOJ0Souv,Put It In,"559YLWpCvVYo3qCEhMJ3pq,5itNYCN95bPdhqRACdQsia","Lawless,Kalika B","6054,15","13,1",2020-04-15,day,10,2023-12-19
0.564,0.769,5,0.574,0,0.209,0.856,0.000175,0.102,0.617,141.618,198462,5,4yi7a79YWaizBiTQ9xfvuM,R.O.D. (Ride or Die),2y0QGjnlzB39Nf2duLQoxk,KG,238,18,2020-04-15,day,0,2023-12-19
0.776,0.613,11,-6.887,0,0.259,0.116,0.0038,0.114,0.525,66.519,154105,5,22uKo1lg6QkStrFnkLy2MK,Blessed,277jOUSGN5AKoZoDxvfmUP,Young Star 6ixx,14925,27,2020-12-04,day,0,2023-12-19
0.817,0.76,2,-7.317,1,0.167,0.636,1.04e-05,0.111,0.429,105.01,155565,4,0t3nLHHIn0iva15U2lrEjQ,Anybody Gets It,6Iym59CxrdzsxIn9LPFR9n,Gskell,4607,9,2020-09-09,day,16,2023-12-19
0.861,0.589,11,-9.205,1,0.297,0.556,0.0,0.129,0.338,109.95,214970,4,7GgpDNdXoImJiT45tkK2ZM,Militant,6Iym59CxrdzsxIn9LPFR9n,Gskell,4607,9,2020-09-09,day,10,2023-12-19
0.877,0.839,0,-7.175,0,0.112,0.294,1.49e-05,0.132,0.568,110.064,209455,4,6pqJmelGBx5rt5NsPAit6S,Hawk Out,6Iym59CxrdzsxIn9LPFR9n,Gskell,4607,9,2020-09-10,day,12,2023-12-19
0.817,0.479,1,-10.035,1,0.306,0.719,0.0,0.132,0.695,107.109,183980,4,4GzFcQJGvuFNEx8ErHooCj,Roar Like A Lion,0JSBUUBuT8pbdbw1UZggSY,Tefflon,18911,28,2021-05-23,day,3,2023-12-19
0.683,0.562,9,-10.746,0,0.668,0.715,0.0,0.105,0.306,132.285,176039,5,65qinPQU5XgYKalTkbMy1L,Sweet,"0WhrKY560yMc8mma8YXNKp,6XTF9SkuqFjuBOJ7Y34D3N,1BmHVv2rQN9VBkte3CCmC9","Faces,Kj Productions,Bago","44,0,1079","0,0,9",2021-05-28,day,0,2023-12-19
0.682,0.73,5,-4.107,0,0.441,0.159,0.0,0.161,0.577,125.796,181224,5,7bVCdyNgYh4seIr0pPNRrS,Better Days,6fanvfSBKMMExePwhUq8Mi,K Lion,39431,29,2021-05-24,day,14,2023-12-19
0.644,0.553,6,-10.162,1,0.251,0.235,0.000511,0.0875,0.412,127.432,135419,5,5ZMAwq9GNjAzi64tXm0dHD,Perfect(Sharpman),2Tfe5UdBBWDTGkGwPzblJQ,Toby Boss Ent,4105,24,2021-05-20,day,1,2023-12-19
0.743,0.504,3,-9.709,0,0.0909,0.342,5.66e-05,0.095,0.507,129.772,132963,5,6ASNAmGTdxNyoXJyqMYGcx,Sexappeal(T man),2Tfe5UdBBWDTGkGwPzblJQ,Toby Boss Ent,4105,24,2021-05-19,day,1,2023-12-19
0.607,0.626,10,-9.614,0,0.224,0.178,4e-05,0.1,0.633,132.349,132963,5,3ZjQWH3LOg9OAUWaKwS912,Bounce Pon It (Toppy Boss),2Tfe5UdBBWDTGkGwPzblJQ,Toby Boss Ent,4105,24,2021-05-14,day,0,2023-12-19
0.658,0.621,6,-9.507,1,0.273,0.328,0.0,0.098,0.303,129.222,132963,5,6WcBy94xrVZU5sOqBQ9icy,Bad Gyal(Clevin Don),2Tfe5UdBBWDTGkGwPzblJQ,Toby Boss Ent,4105,24,2021-05-14,day,0,2023-12-19
0.573,0.511,10,-9.521,0,0.131,0.371,1.34e-05,0.09,0.297,130.813,132963,5,51X1Ac1Ofzh4NgHX9PUvrs,Only Gyal (Wacko Dan),2Tfe5UdBBWDTGkGwPzblJQ,Toby Boss Ent,4105,24,2021-05-14,day,4,2023-12-19
0.555,0.573,10,-9.422,0,0.161,0.131,0.0,0.104,0.383,129.445,132963,5,75RIZzJHk3PzKpf0wiezX9,Take Way Boy Gyal(Magic),2Tfe5UdBBWDTGkGwPzblJQ,Toby Boss Ent,4105,24,2021-05-14,day,0,2023-12-19
0.617,0.632,10,-8.824,0,0.232,0.266,5.19e-05,0.109,0.516,128.415,132963,5,76C1XlCq9nuB6cCRYgMXxl,She Wanna(Raw Lyfe),2Tfe5UdBBWDTGkGwPzblJQ,Toby Boss Ent,4105,24,2021-05-14,day,0,2023-12-19
0.694,0.531,10,-9.55,0,0.28,0.195,0.0,0.104,0.626,130.13,132963,5,4LpmWlp3E8wD22KLQLvU91,Pleasure(Tytan),2Tfe5UdBBWDTGkGwPzblJQ,Toby Boss Ent,4105,24,2021-05-14,day,1,2023-12-19
0.734,0.611,1,-9.463,1,0.323,0.33,0.0,0.0908,0.26,129.906,132963,5,43ZwJdUZDieH1oXcOumMZA,Diamond Hole(Stewie boss),2Tfe5UdBBWDTGkGwPzblJQ,Toby Boss Ent,4105,24,2021-05-14,day,0,2023-12-19
0.641,0.465,5,-6.567,0,0.138,0.31,8.36e-05,0.152,0.125,109.491,183273,4,4bhdwEtxJg9T2ttZZouaWC,Pass The General,2uXytzsWyyjXiAaQQ5O0s3,Pablo Dan,2842,5,2021-05-31,day,1,2023-12-19
0.925,0.644,7,-5.062,1,0.1,0.0793,0.0,0.0929,0.242,124.98,119066,4,1Qe8C9vMDvvdzq6zavRjG9,Yard.,4cJGv7y0rQLqGSe4aKrurE,Toppy Boss,3496,12,2021-05-28,day,2,2023-12-19
0.678,0.642,6,-6.538,0,0.47,0.483,0.0,0.421,0.522,80.767,224000,3,4oNYgYhhj9wsjsSGJonVqV,Monstas & Malandros,6p3yRoqpqsQp5AajLW9MVa,LRG,1123,3,2020-03-28,day,7,2023-12-19
0.633,0.66,9,-6.983,0,0.426,0.32,0.0,0.302,0.711,106.671,206994,4,4E8gZl9DSen562KoOY6r2L,Chargie,6p3yRoqpqsQp5AajLW9MVa,LRG,1123,3,2019-10-11,day,12,2023-12-19
